1777761526,-0.02806,-0.12812,-0.13604,0.79627,-0.60424,-0.02716,-0.01049,-0.90198,-0.66916,0.14770,
1777761526,-0.04786,-0.18027,-0.10637,0.78486,-0.61915,-0.02313,-0.01083,-0.94426,-0.61868,0.25954,
1777761526,-0.07854,-0.24341,-0.11851,0.77734,-0.62860,-0.01754,-0.01711,-1.02748,-0.57332,0.29623,
1777761526,-0.06200,-0.28586,-0.13952,0.77327,-0.63353,-0.01735,-0.01965,-1.07270,-0.54668,0.38783,
1777761527,-0.15627,-0.35147,-0.17539,0.76847,-0.63914,-0.01319,-0.02800,-1.19796,-0.60919,0.41538,
1777761527,-0.21815,-0.39731,-0.21143,0.76554,-0.64246,-0.01237,-0.03229,-1.27318,-0.63725,0.44108,
1777761527,-0.38149,-0.47555,-0.27254,0.76429,-0.64367,-0.01248,-0.03742,-1.47834,-0.68976,0.39777,
1777761527,-0.46047,-0.52806,-0.32712,0.76441,-0.64318,-0.01778,-0.04103,-1.58878,-0.70534,0.38524,
1777761527,-0.59889,-0.59745,-0.33895,0.76583,-0.64070,-0.02233,-0.05005,-1.70756,-0.78418,0.45566,
1777761527,-0.65370,-0.62438,-0.32480,0.76799,-0.63822,-0.02313,-0.04838,-1.73998,-0.81560,0.43729,
1777761527,-0.78075,-0.68859,-0.30557,0.76932,-0.63682,-0.02738,-0.04302,-1.83601,-0.85231,0.41827,
1777761527,-0.82859,-0.70669,-0.27924,0.77165,-0.63400,-0.02773,-0.04277,-1.86998,-0.86338,0.41323,
1777761527,-0.97197,-0.77602,-0.26692,0.77553,-0.62925,-0.02900,-0.04189,-1.98865,-0.90436,0.40049,
1777761527,-1.01852,-0.79156,-0.23713,0.77780,-0.62643,-0.02934,-0.04183,-2.02305,-0.93858,0.40104,
1777761527,-1.16609,-0.86135,-0.22185,0.78073,-0.62269,-0.03131,-0.04168,-2.11456,-0.96360,0.39496,
1777761527,-1.21634,-0.88165,-0.19515,0.78091,-0.62221,-0.03395,-0.04340,-2.13934,-0.99880,0.39829,
1777761527,-1.37429,-0.95601,-0.17990,0.78193,-0.62065,-0.03708,-0.04480,-2.23044,-1.05280,0.40120,
1777761527,-1.43597,-0.98436,-0.15340,0.78352,-0.61855,-0.03823,-0.04505,-2.26923,-1.07860,0.39225,
1777761527,-1.58869,-1.05476,-0.13745,0.78563,-0.61571,-0.04041,-0.04536,-2.36802,-1.13020,0.36856,
1777761527,-1.65740,-1.08853,-0.11498,0.78675,-0.61397,-0.04291,-0.04713,-2.40366,-1.16483,0.35990,
1777761527,-1.82610,-1.16931,-0.09850,0.78838,-0.61160,-0.04517,-0.04865,-2.49005,-1.22850,0.36469,
1777761527,-1.89214,-1.20434,-0.08022,0.78917,-0.61046,-0.04639,-0.04900,-2.52738,-1.25644,0.35522,
1777761527,-2.06857,-1.28983,-0.06390,0.78926,-0.61022,-0.04761,-0.04934,-2.61213,-1.31273,0.36561,
1777761528,-2.14188,-1.32986,-0.04908,0.78945,-0.60989,-0.04862,-0.04946,-2.65792,-1.34756,0.35617,
1777761528,-2.32920,-1.42386,-0.03473,0.79143,-0.60699,-0.05063,-0.05139,-2.76165,-1.42284,0.34693,
1777761528,-2.40790,-1.46949,-0.02242,0.79280,-0.60498,-0.05246,-0.05210,-2.80880,-1.46477,0.33106,
1777761528,-2.60191,-1.56945,-0.00810,0.79492,-0.60177,-0.05711,-0.05205,-2.90279,-1.53195,0.33216,
1777761528,-2.68598,-1.61804,0.00244,0.79689,-0.59902,-0.05862,-0.05206,-2.94659,-1.55247,0.32184,
1777761528,-2.88479,-1.72332,0.01737,0.79984,-0.59481,-0.06126,-0.05208,-3.04812,-1.63433,0.31059,
1777761528,-2.97811,-1.77361,0.02432,0.80079,-0.59335,-0.06243,-0.05260,-3.09577,-1.66962,0.30798,
1777761528,-3.19389,-1.89029,0.03471,0.80237,-0.59096,-0.06364,-0.05401,-3.21194,-1.74186,0.28211,
1777761528,-3.30519,-1.95395,0.04143,0.80267,-0.59031,-0.06486,-0.05515,-3.26819,-1.79392,0.27698,
1777761528,-3.51733,-2.07205,0.04897,0.80443,-0.58780,-0.06541,-0.05572,-3.37352,-1.88231,0.26482,
1777761528,-3.63663,-2.14115,0.05391,0.80564,-0.58605,-0.06591,-0.05601,-3.43702,-1.92964,0.24698,
1777761528,-3.85978,-2.26859,0.05959,0.80753,-0.58335,-0.06640,-0.05646,-3.53741,-2.01229,0.24717,
1777761528,-3.98343,-2.34160,0.06416,0.80860,-0.58168,-0.06747,-0.05714,-3.59332,-2.04587,0.23167,
1777761528,-4.22971,-2.48426,0.06823,0.80899,-0.58064,-0.07016,-0.05882,-3.70271,-2.13279,0.21961,
1777761528,-4.34523,-2.55329,0.07049,0.80947,-0.57976,-0.07109,-0.05991,-3.75545,-2.18166,0.21578,
1777761528,-4.60310,-2.70609,0.07201,0.81036,-0.57826,-0.07313,-0.05994,-3.87297,-2.28116,0.19677,
1777761528,-4.72496,-2.77994,0.07339,0.81106,-0.57712,-0.07426,-0.05993,-3.92931,-2.31803,0.18311,
1777761528,-4.99450,-2.94237,0.07210,0.81217,-0.57522,-0.07624,-0.06069,-4.05087,-2.41053,0.16036,
1777761528,-5.12180,-3.02047,0.07195,0.81267,-0.57422,-0.07766,-0.06176,-4.10625,-2.45106,0.14970,
1777761528,-5.40399,-3.19286,0.06833,0.81325,-0.57297,-0.07951,-0.06331,-4.22777,-2.55504,0.13249,
1777761529,-5.53679,-3.27485,0.06719,0.81367,-0.57220,-0.08044,-0.06365,-4.28686,-2.60109,0.12145,
1777761529,-5.82790,-3.45732,0.06156,0.81445,-0.57068,-0.08262,-0.06455,-4.41107,-2.69470,0.09163,
1777761529,-5.98450,-3.55599,0.05910,0.81493,-0.56962,-0.08446,-0.06552,-4.47598,-2.75119,0.08435,
1777761529,-6.27071,-3.73575,0.05263,0.81562,-0.56830,-0.08669,-0.06554,-4.59664,-2.83957,0.06599,
1777761529,-6.43567,-3.84003,0.04948,0.81613,-0.56739,-0.08796,-0.06537,-4.66808,-2.90082,0.05529,
1777761529,-6.73422,-4.03017,0.04037,0.81775,-0.56461,-0.09004,-0.06622,-4.79749,-3.00467,0.02765,
1777761529,-6.90496,-4.14058,0.03585,0.81882,-0.56263,-0.09198,-0.06722,-4.86718,-3.05663,0.01889,
1777761529,-7.23680,-4.35392,0.02497,0.81996,-0.56042,-0.09461,-0.06817,-5.00001,-3.15371,0.00362,
1777761529,-7.39521,-4.45646,0.02082,0.82045,-0.55943,-0.09594,-0.06859,-5.06727,-3.20471,-0.01445,
1777761529,-7.74037,-4.67924,0.00767,0.82018,-0.55938,-0.09807,-0.06911,-5.21349,-3.31872,-0.04795,
1777761529,-7.90498,-4.78660,0.00176,0.82021,-0.55911,-0.09919,-0.06941,-5.27945,-3.37008,-0.06068,
1777761529,-8.26525,-5.02168,-0.01520,0.82004,-0.55891,-0.10135,-0.06989,-5.41991,-3.47462,-0.08197,
1777761529,-8.43633,-5.13369,-0.02226,0.82059,-0.55785,-0.10267,-0.07001,-5.48749,-3.52058,-0.09354,
1777761529,-8.81099,-5.37818,-0.04121,0.82112,-0.55657,-0.10504,-0.07045,-5.63512,-3.62336,-0.11979,
1777761529,-8.98868,-5.49382,-0.04991,0.82130,-0.55603,-0.10613,-0.07094,-5.70477,-3.67451,-0.13527,
1777761529,-9.37844,-5.74979,-0.07391,0.82288,-0.55311,-0.10858,-0.07181,-5.85691,-3.78143,-0.16314,
1777761529,-9.58723,-5.88661,-0.08589,0.82394,-0.55118,-0.11000,-0.07232,-5.93749,-3.83975,-0.18432,
1777761529,-9.96711,-6.13704,-0.11130,0.82461,-0.54953,-0.11269,-0.07302,-6.08280,-3.95203,-0.21697,
1777761529,-10.18545,-6.28162,-0.12523,0.82557,-0.54769,-0.11449,-0.07325,-6.16595,-4.01684,-0.23401,
1777761529,-10.58058,-6.54518,-0.15512,0.82746,-0.54413,-0.11767,-0.07348,-6.31612,-4.11286,-0.27292,
1777761530,-10.80533,-6.69501,-0.17158,0.82862,-0.54192,-0.11952,-0.07366,-6.39939,-4.17886,-0.29024,
1777761530,-11.24633,-6.98359,-0.19227,0.82973,-0.53960,-0.12209,-0.07396,-6.56787,-4.30242,-0.32044,
1777761530,-11.45770,-7.12205,-0.20281,0.83002,-0.53887,-0.12312,-0.07429,-6.64861,-4.35498,-0.33887,
1777761530,-11.91543,-7.42229,-0.22678,0.83055,-0.53738,-0.12548,-0.07527,-6.81845,-4.47605,-0.36802,
1777761530,-12.13438,-7.56611,-0.23869,0.83058,-0.53698,-0.12668,-0.07576,-6.89738,-4.53374,-0.37820,
1777761530,-12.61113,-7.88021,-0.26548,0.83088,-0.53581,-0.12944,-0.07607,-7.06789,-4.66589,-0.40277,
1777761530,-12.83704,-8.02934,-0.27851,0.83106,-0.53521,-0.13075,-0.07609,-7.15192,-4.71955,-0.41932,
1777761530,-13.33047,-8.35469,-0.30852,0.83141,-0.53399,-0.13278,-0.07734,-7.33449,-4.83556,-0.46196,
1777761530,-13.56601,-8.51018,-0.32353,0.83156,-0.53345,-0.13322,-0.07869,-7.41959,-4.90709,-0.47509,
1777761530,-14.07925,-8.85052,-0.35684,0.83266,-0.53130,-0.13452,-0.07937,-7.60159,-5.04568,-0.50704,
1777761530,-14.32054,-9.01065,-0.37311,0.83289,-0.53062,-0.13572,-0.07954,-7.68758,-5.10058,-0.52422,
1777761530,-14.89095,-9.28550,-0.42494,0.83327,-0.52903,-0.14006,-0.07855,-7.88911,-5.16764,-0.56384,
1777761530,-15.15412,-9.48933,-0.45067,0.83387,-0.52769,-0.14076,-0.07993,-7.97833,-5.24633,-0.59004,
1777761530,-15.66797,-9.81645,-0.50327,0.83452,-0.52608,-0.14217,-0.08124,-8.15389,-5.37124,-0.62962,
1777761530,-15.95681,-10.01104,-0.53379,0.83508,-0.52491,-0.14328,-0.08111,-8.25142,-5.43968,-0.65246,
1777761530,-16.51266,-10.38803,-0.59697,0.83563,-0.52335,-0.14548,-0.08156,-8.44050,-5.57734,-0.70762,
1777761530,-16.77562,-10.56924,-0.62796,0.83607,-0.52229,-0.14658,-0.08195,-8.52722,-5.63903,-0.73049,
1777761530,-17.34843,-10.96201,-0.69747,0.83655,-0.52078,-0.14878,-0.08267,-8.71295,-5.77062,-0.77411,
1777761530,-17.61801,-11.15130,-0.73010,0.83688,-0.51993,-0.14957,-0.08330,-8.80042,-5.83951,-0.79877,
1777761530,-18.20668,-11.56201,-0.80228,0.83814,-0.51724,-0.15132,-0.08419,-8.98975,-5.98934,-0.85166,
1777761531,-18.48254,-11.76366,-0.83646,0.83923,-0.51514,-0.15221,-0.08462,-9.07698,-6.05489,-0.87672,
1777761531,-19.08751,-12.19375,-0.91092,0.84054,-0.51201,-0.15481,-0.08587,-9.26746,-6.20914,-0.92751,
1777761531,-19.36889,-12.40631,-0.94608,0.84145,-0.51004,-0.15612,-0.08630,-9.35589,-6.28021,-0.95496,
1777761531,-19.99656,-12.84917,-1.02527,0.84284,-0.50685,-0.15856,-0.08703,-9.55239,-6.42137,-1.00588,
1777761531,-20.29607,-13.05284,-1.06457,0.84333,-0.50559,-0.15948,-0.08793,-9.64556,-6.49194,-1.02688,
1777761531,-20.95318,-13.49168,-1.15596,0.84397,-0.50364,-0.16133,-0.08968,-9.85422,-6.62937,-1.09235,
1777761531,-21.30988,-13.71978,-1.20787,0.84439,-0.50241,-0.16240,-0.09063,-9.96755,-6.69674,-1.12950,
1777761531,-21.95177,-14.14374,-1.30692,0.84479,-0.50053,-0.16499,-0.09261,-10.16885,-6.83627,-1.18823,
1777761531,-22.31520,-14.38427,-1.36529,0.84522,-0.49913,-0.16642,-0.09367,-10.28116,-6.91276,-1.22147,
1777761531,-22.95920,-14.84357,-1.48059,0.84636,-0.49633,-0.16841,-0.09467,-10.47749,-7.05387,-1.28446,
1777761531,-23.33426,-15.09162,-1.54653,0.84675,-0.49512,-0.16944,-0.09572,-10.59313,-7.12557,-1.31813,
1777761531,-24.04953,-15.58404,-1.68166,0.84722,-0.49331,-0.17137,-0.09746,-10.80587,-7.29458,-1.39009,
1777761531,-24.39385,-15.80983,-1.74428,0.84728,-0.49286,-0.17246,-0.09725,-10.90900,-7.36896,-1.42383,
1777761531,-25.13249,-16.31872,-1.88323,0.84790,-0.49108,-0.17522,-0.09588,-11.13265,-7.51977,-1.49915,
1777761531,-25.48647,-16.55371,-1.95041,0.84832,-0.49002,-0.17655,-0.09524,-11.23899,-7.58812,-1.53771,
1777761531,-26.24752,-17.07997,-2.10003,0.84912,-0.48775,-0.17894,-0.09523,-11.45898,-7.74960,-1.60774,
1777761531,-26.61021,-17.32044,-2.17007,0.84966,-0.48633,-0.17993,-0.09582,-11.56351,-7.82160,-1.64176,
1777761531,-27.39210,-17.85877,-2.32381,0.85005,-0.48491,-0.18179,-0.09605,-11.79019,-7.97761,-1.71282,
1777761531,-27.77127,-18.11055,-2.39782,0.85037,-0.48394,-0.18275,-0.09634,-11.90132,-8.05012,-1.75508,
1777761531,-28.57349,-18.66228,-2.55794,0.85092,-0.48199,-0.18483,-0.09726,-12.13161,-8.21347,-1.83351,
1777761532,-29.01013,-18.95276,-2.64384,0.85130,-0.48079,-0.18595,-0.09775,-12.25693,-8.29681,-1.87451,
1777761532,-29.79193,-19.49019,-2.80444,0.85157,-0.47924,-0.18838,-0.09837,-12.47642,-8.45113,-1.95039,
1777761532,-30.23828,-19.78854,-2.89494,0.85198,-0.47798,-0.18959,-0.09860,-12.60122,-8.54088,-1.99327,
1777761532,-31.04164,-20.34156,-3.06274,0.85260,-0.47618,-0.19136,-0.09849,-12.82434,-8.69494,-2.06744,
1777761532,-31.50132,-20.64883,-3.15613,0.85302,-0.47518,-0.19217,-0.09813,-12.95183,-8.77664,-2.11119,
1777761532,-32.38184,-21.25467,-3.34241,0.85363,-0.47340,-0.19372,-0.09838,-13.19286,-8.94369,-2.20161,
1777761532,-32.80082,-21.53290,-3.43063,0.85400,-0.47225,-0.19453,-0.09907,-13.30690,-9.01932,-2.24003,
1777761532,-33.70272,-22.15134,-3.62314,0.85456,-0.47021,-0.19643,-0.10025,-13.54789,-9.18609,-2.31979,
1777761532,-34.13606,-22.43904,-3.71537,0.85498,-0.46902,-0.19732,-0.10051,-13.66419,-9.26054,-2.35709,
1777761532,-35.06516,-23.07701,-3.91740,0.85576,-0.46671,-0.19927,-0.10076,-13.91355,-9.43764,-2.44976,
1777761532,-35.50528,-23.37240,-4.01287,0.85602,-0.46561,-0.20058,-0.10105,-14.03125,-9.51225,-2.49269,
1777761532,-36.45558,-24.02563,-4.22491,0.85631,-0.46369,-0.20330,-0.10193,-14.27988,-9.68410,-2.57957,
1777761532,-36.91013,-24.32835,-4.32429,0.85659,-0.46260,-0.20436,-0.10240,-14.40057,-9.76217,-2.62057,
1777761532,-37.88759,-24.99724,-4.54097,0.85692,-0.46130,-0.20562,-0.10300,-14.65691,-9.94172,-2.71004,
1777761532,-38.41474,-25.35169,-4.65616,0.85700,-0.46094,-0.20616,-0.10286,-14.79398,-10.03544,-2.76131,
1777761532,-39.35931,-26.00295,-4.86708,0.85701,-0.46054,-0.20713,-0.10261,-15.03690,-10.20542,-2.85535,
1777761532,-39.89410,-26.37163,-4.98783,0.85712,-0.46015,-0.20764,-0.10247,-15.17473,-10.29316,-2.90323,
1777761532,-40.86015,-27.04005,-5.20938,0.85757,-0.45827,-0.20915,-0.10399,-15.41663,-10.46302,-2.98897,
1777761532,-41.41012,-27.41574,-5.33403,0.85786,-0.45715,-0.21000,-0.10481,-15.55436,-10.55548,-3.03888,
1777761532,-42.46196,-28.14588,-5.57793,0.85825,-0.45555,-0.21127,-0.10604,-15.81631,-10.73528,-3.13393,
1777761533,-42.96134,-28.49368,-5.69377,0.85882,-0.45426,-0.21141,-0.10666,-15.94045,-10.82458,-3.18395,
1777761533,-44.03499,-29.24747,-5.94539,0.85962,-0.45193,-0.21251,-0.10794,-16.20139,-11.01257,-3.27817,
1777761533,-44.53920,-29.61374,-6.06487,0.85988,-0.45092,-0.21335,-0.10841,-16.32188,-11.10295,-3.32510,
1777761533,-45.63120,-30.40434,-6.32615,0.86027,-0.44910,-0.21510,-0.10942,-16.58144,-11.30234,-3.42723,
1777761533,-46.13529,-30.79648,-6.44929,0.86071,-0.44795,-0.21562,-0.10967,-16.69955,-11.40120,-3.47706,
1777761533,-47.24144,-31.62412,-6.71789,0.86172,-0.44497,-0.21761,-0.10993,-16.96015,-11.60231,-3.57833,
1777761533,-47.74601,-32.04171,-6.84398,0.86207,-0.44368,-0.21866,-0.11035,-17.07577,-11.70786,-3.62926,
1777761533,-48.86520,-32.91349,-7.11921,0.86272,-0.44108,-0.22076,-0.11151,-17.33528,-11.92145,-3.73784,
1777761533,-49.33254,-33.41415,-7.24712,0.86368,-0.43880,-0.22120,-0.11221,-17.43922,-12.05189,-3.78559,
1777761533,-50.41614,-34.39975,-7.52360,0.86459,-0.43609,-0.22240,-0.11337,-17.68276,-12.29614,-3.89460,
1777761533,-51.01938,-34.87807,-7.67112,0.86488,-0.43486,-0.22340,-0.11392,-17.81975,-12.41229,-3.94770,
1777761533,-52.15134,-35.70124,-7.94349,0.86556,-0.43288,-0.22435,-0.11442,-18.08064,-12.59975,-4.05099,
1777761533,-52.78559,-36.16528,-8.09794,0.86603,-0.43156,-0.22491,-0.11473,-18.22447,-12.70774,-4.10676,
1777761533,-54.01657,-37.05115,-8.40157,0.86645,-0.42953,-0.22705,-0.11499,-18.50160,-12.91337,-4.21703,
1777761533,-54.59475,-37.47378,-8.54551,0.86685,-0.42809,-0.22811,-0.11525,-18.63158,-13.00687,-4.27333,
1777761533,-55.85486,-38.37617,-8.86068,0.86739,-0.42552,-0.23023,-0.11650,-18.91413,-13.20856,-4.38187,
1777761533,-56.45356,-38.80762,-9.01145,0.86774,-0.42411,-0.23114,-0.11720,-19.04701,-13.30571,-4.43290,
1777761533,-57.74124,-39.72444,-9.33732,0.86814,-0.42220,-0.23288,-0.11770,-19.33199,-13.51127,-4.54562,
1777761533,-58.35112,-40.16020,-9.49291,0.86847,-0.42090,-0.23388,-0.11795,-19.46660,-13.61108,-4.59879,
1777761534,-59.66830,-41.09615,-9.83134,0.86890,-0.41856,-0.23599,-0.11888,-19.75622,-13.81145,-4.71634,
1777761534,-60.29503,-41.54147,-9.99344,0.86906,-0.41766,-0.23663,-0.11960,-19.89287,-13.91003,-4.76922,
1777761534,-61.64834,-42.50012,-10.34675,0.86906,-0.41610,-0.23888,-0.12059,-20.18545,-14.11744,-4.88506,
1777761534,-62.28487,-42.95118,-10.51388,0.86903,-0.41542,-0.24008,-0.12074,-20.32334,-14.21321,-4.94600,
1777761534,-63.66714,-43.93094,-10.88131,0.86952,-0.41322,-0.24185,-0.12126,-20.62413,-14.42493,-5.05906,
1777761534,-64.40064,-44.44853,-11.07502,0.86963,-0.41210,-0.24302,-0.12193,-20.78084,-14.53683,-5.12033,
1777761534,-65.72714,-45.38638,-11.42951,0.86959,-0.41051,-0.24522,-0.12311,-21.06339,-14.73156,-5.22961,
1777761534,-66.47872,-45.91648,-11.63082,0.86966,-0.40965,-0.24611,-0.12372,-21.22357,-14.83992,-5.29487,
1777761534,-67.83753,-46.87508,-11.99851,0.86967,-0.40838,-0.24775,-0.12460,-21.51124,-15.04242,-5.41671,
1777761534,-68.60594,-47.41534,-12.20614,0.86994,-0.40703,-0.24876,-0.12509,-21.67339,-15.15691,-5.48067,
1777761534,-70.07812,-48.45543,-12.60952,0.87029,-0.40483,-0.25066,-0.12601,-21.97925,-15.37078,-5.60717,
1777761534,-70.77561,-48.94626,-12.80139,0.87048,-0.40379,-0.25140,-0.12655,-22.12362,-15.47414,-5.66790,
1777761534,-72.27779,-50.01010,-13.21962,0.87072,-0.40190,-0.25321,-0.12735,-22.43244,-15.69398,-5.79364,
1777761534,-72.98711,-50.51104,-13.41684,0.87088,-0.40087,-0.25424,-0.12739,-22.58003,-15.78825,-5.85035,
1777761534,-74.52345,-51.59597,-13.84639,0.87086,-0.39952,-0.25573,-0.12877,-22.89449,-16.00912,-5.98030,
1777761534,-75.24681,-52.10543,-14.04944,0.87112,-0.39832,-0.25640,-0.12946,-23.04122,-16.11118,-6.04330,
1777761534,-76.81547,-53.21538,-14.49418,0.87118,-0.39675,-0.25830,-0.13008,-23.35672,-16.33278,-6.17789,
1777761534,-77.55235,-53.73533,-14.70335,0.87156,-0.39544,-0.25888,-0.13039,-23.50332,-16.43590,-6.24882,
1777761534,-79.15076,-54.86467,-15.16047,0.87229,-0.39275,-0.26016,-0.13106,-23.82269,-16.65588,-6.38983,
1777761534,-79.99942,-55.46327,-15.40274,0.87234,-0.39165,-0.26134,-0.13169,-23.99089,-16.77142,-6.45835,
1777761535,-81.53636,-56.55133,-15.84471,0.87206,-0.39013,-0.26385,-0.13301,-24.29611,-16.98591,-6.58360,
1777761535,-82.40082,-57.16495,-16.09431,0.87196,-0.38919,-0.26521,-0.13376,-24.46588,-17.10851,-6.66412,
1777761535,-83.95529,-58.26948,-16.54952,0.87194,-0.38754,-0.26724,-0.13457,-24.77008,-17.32231,-6.80437,
1777761535,-84.84196,-58.89880,-16.80919,0.87190,-0.38688,-0.26801,-0.13525,-24.94334,-17.44077,-6.88644,
1777761535,-86.53791,-60.10135,-17.31235,0.87167,-0.38594,-0.26941,-0.13662,-25.27132,-17.67507,-7.03805,
1777761535,-87.33723,-60.66691,-17.54918,0.87161,-0.38540,-0.27003,-0.13726,-25.42655,-17.78363,-7.10728,
1777761535,-89.06146,-61.88592,-18.06252,0.87165,-0.38444,-0.27092,-0.13794,-25.75920,-18.01637,-7.26550,
1777761535,-89.87843,-62.46345,-18.30688,0.87201,-0.38310,-0.27157,-0.13819,-25.91595,-18.12573,-7.33518,
1777761535,-91.63617,-63.70970,-18.83647,0.87259,-0.38024,-0.27350,-0.13857,-26.24911,-18.36177,-7.48517,
1777761535,-92.46758,-64.30150,-19.08809,0.87262,-0.37945,-0.27446,-0.13862,-26.40571,-18.47155,-7.55768,
1777761535,-94.25940,-65.57413,-19.63357,0.87257,-0.37798,-0.27661,-0.13872,-26.74319,-18.70491,-7.70841,
1777761535,-95.10489,-66.17591,-19.89156,0.87259,-0.37720,-0.27757,-0.13877,-26.90053,-18.81873,-7.78181,
1777761535,-96.93429,-67.47155,-20.45174,0.87295,-0.37525,-0.27869,-0.13953,-27.23902,-19.06217,-7.94194,
1777761535,-97.90609,-68.15867,-20.74919,0.87319,-0.37422,-0.27914,-0.13992,-27.41928,-19.19253,-8.02087,
1777761535,-99.65958,-69.39994,-21.29093,0.87326,-0.37306,-0.28030,-0.14024,-27.73964,-19.42057,-8.17754,
1777761535,-100.64773,-70.10224,-21.59755,0.87315,-0.37227,-0.28150,-0.14066,-27.91836,-19.55103,-8.26786,
1777761535,-102.42596,-71.37027,-22.15525,0.87289,-0.37097,-0.28364,-0.14137,-28.24167,-19.77928,-8.41607,
1777761535,-103.43393,-72.09111,-22.47071,0.87305,-0.36992,-0.28445,-0.14152,-28.42407,-19.90589,-8.50225,
1777761535,-105.36178,-73.46262,-23.07981,0.87312,-0.36792,-0.28642,-0.14229,-28.77008,-20.15420,-8.67063,
1777761535,-106.27045,-74.11252,-23.36792,0.87323,-0.36690,-0.28723,-0.14269,-28.93264,-20.26910,-8.74707,
1777761536,-108.22931,-75.50397,-23.99047,0.87319,-0.36565,-0.28872,-0.14314,-29.28079,-20.52020,-8.91679,
1777761536,-109.16091,-76.16815,-24.28798,0.87321,-0.36499,-0.28937,-0.14336,-29.44489,-20.63668,-8.99661,
1777761536,-111.15779,-77.58832,-24.93116,0.87325,-0.36356,-0.29079,-0.14388,-29.80070,-20.88201,-9.16676,
1777761536,-112.10221,-78.26150,-25.23547,0.87367,-0.36198,-0.29118,-0.14451,-29.96649,-20.99666,-9.24787,
1777761536,-114.13865,-79.70430,-25.89431,0.87446,-0.35879,-0.29209,-0.14584,-30.32092,-21.24902,-9.42498,
